StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,comp_1,comp_2,automation,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-13 13:30:51,2024-11-13 13:35:42,0,98.197.78.6,100,291,1,2024-11-13 13:35:43,R_3no2RUSm9h9X1aF,,,,,29.8331,-95.7498,anonymous,EN,1,5b64cf6dae3bd50001a2b142,2,5,100,0,100,0,I believe that the company is more liable for the accident because the human driver paid to have this automatic feature and should this feature be reliable in the moments you need it.,1,2,4,1,1,,3,,25,1,,91,,,,Autopilot
2024-11-13 13:29:19,2024-11-13 13:35:44,0,47.222.24.220,100,385,1,2024-11-13 13:35:44,R_7Dnfb7YVpDAoa4H,,,,,39.0217,-82.029,anonymous,EN,1,66b376e285118980ca082e3a,2,5,81,81,70,66,If the car is driven and controlled by autopilot then even if the driver looks away for a minute the car should still be able to perform its duties of driving the car and obeying road signs. But the driver is ultimately at fault because they should always be paying attention and not relying solely on a machine.,1,2,4,5,2,,3,,31,1,,90,,,,Copilot
2024-11-13 13:28:54,2024-11-13 13:36:04,0,24.10.150.124,100,430,1,2024-11-13 13:36:04,R_30D8Cu58ZeWK6Ix,,,,,41.2713,-111.9881,anonymous,EN,1,6641ac0040962c7786b679ec,2,5,93,40,86,80,The company because they responsible of designing it and it clearly isn't good enough yet.,2,2,4,2,1,,2,,20,1,,65,,,,Autopilot
2024-11-13 13:27:55,2024-11-13 13:36:04,0,104.190.171.228,100,489,1,2024-11-13 13:36:05,R_3jP2XYkBrxgO2gp,,,,,32.9444,-97.3119,anonymous,EN,1,6629658113ec221fd75635bb,2,5,90,90,82,90,"Ultimately, I feel the driver is ultimately responsible for the overall ""control"" of the vehicle. Aeon would be responsible only if there is a complete failure in the system, causing the driver to not override the system at any time. No system of driving, human or machine, is 100% reliable, and the driver decides how they want to control the vehicle.",1,2,4,6,2,,3,,53,3,,61,,,,Autopilot
2024-11-13 13:30:51,2024-11-13 13:36:08,0,75.109.0.8,100,316,1,2024-11-13 13:36:08,R_7Qt15IjB9DHuH8t,,,,,38.4071,-81.6737,anonymous,EN,1,5f13cd9693d2ed043a5e7c96,2,5,30,100,15,100,"The human is the one behind the wheel and is the one ultimately responsible for what occurs while they're driving. The autopilot is simply a tool to assist, not a replacement for paying attention.",1,2,4,2,1,,3,,31,4,,39,,,,Autopilot
2024-11-13 13:31:13,2024-11-13 13:36:20,0,107.140.237.19,100,306,1,2024-11-13 13:36:20,R_7fcI34ir4x7TSNv,,,,,29.5593,-97.9631,anonymous,EN,1,66d206d34064b0c365ce6808,2,5,23,32,54,46,The human driver.,1,2,1,3,2,,3,,23,4,,25,,,,Copilot
2024-11-13 13:24:33,2024-11-13 13:36:24,0,206.251.41.107,100,711,1,2024-11-13 13:36:24,R_3pF3xA4DIwMrDTC,,,,,40.3141,-112.0069,anonymous,EN,1,667ae9a4a0f8a80eb8dd22f1,2,5,100,91,95,100,"The human driver is liable because they CHOSE to trust the auto pilot in a vehicle. Aeon is complicit as well, but they did not FORCE the human to use Autopilot and furthermore, I bet in the fine print it has something about it being not a replacement for the driver to pay attention to the road.",1,2,4,2,1,,2,,34,4,,67,,,,Autopilot
2024-11-13 13:29:26,2024-11-13 13:36:27,0,70.93.230.243,100,421,1,2024-11-13 13:36:28,R_3O6y7RTtHZlcfHH,,,,,34.1371,-117.6599,anonymous,EN,1,65ede39a8095cd5a4371b0c3,2,5,83,51,90,51,"Aeon i feel is more liable because the Ai was driving and that is its purpose.  So i l put more blame on the company, it should not have even looked at the text",1,2,4,5,2,,1,,38,3,,23,,,,Autopilot
2024-11-13 13:30:50,2024-11-13 13:36:28,0,71.56.140.235,100,337,1,2024-11-13 13:36:28,R_7EGCC2ZHxl8rFVL,,,,,45.3993,-122.6079,anonymous,EN,1,5efd018b8c837e13097c0cbf,2,5,30,100,10,80,"The human driver is more liable because they are ultimately responsible as they were the ones behind the wheel and deciding to drive a big hunk of metal that can hurt other people. While I can't say for sure with Aeon and their Copilot system, I know that other auto-driving or auto-steering or auto-anything it is usually heavily stressed that the human driver is liable and they are responsible for paying attention.",1,2,4,2,1,,2,,32,4,,66,,,,Copilot
2024-11-13 13:30:12,2024-11-13 13:36:28,0,73.151.168.239,100,376,1,2024-11-13 13:36:29,R_1FsadsfVdj76mfh,,,,,36.7986,-119.7617,anonymous,EN,1,66803a896850f7964079120f,2,5,51,93,72,96,"I believe they are both at fault, but the human has the liability at the end of the day. Whether in autopilot or not, the driver should be paying attention.",1,2,4,5,2,,3,,32,2,,51,,,,Autopilot
2024-11-13 13:30:32,2024-11-13 13:36:36,0,23.151.72.204,100,363,1,2024-11-13 13:36:36,R_3HbgX4c2De6JXzP,,,,,37.751,-97.822,anonymous,EN,1,670699250125b67a92debe54,2,5,78,65,75,71,"Since the switch is on the company is liable for the accident ",1,2,4,4,1,,1,,37,7,,68,,,,Copilot
2024-11-13 13:29:36,2024-11-13 13:36:46,0,50.73.33.22,100,429,1,2024-11-13 13:36:46,R_5of66tqTbPR3qgN,,,,,40.5308,-112.2983,anonymous,EN,1,559628b5fdf99b6e899305cb,2,5,100,70,100,70,"The driver is acting on the assumption promoted by the company that the autopilot will function correctly and stop the car at the stop sign. Without the false promises sold by the company about its autopilot's effectiveness, the driver would not have taken the risk to trust it.
",1,2,4,5,1,,2,,31,3,,60,,,,Autopilot
2024-11-13 13:28:02,2024-11-13 13:36:59,0,65.188.186.238,100,536,1,2024-11-13 13:36:59,R_32nnaQ8MnVMLHNP,,,,,36.1053,-79.8762,anonymous,EN,1,5a889897b093f80001a7f1e2,2,5,70,30,75,30,"The autopilot did not do it's job correctly.  They should be liable because of that.  The human is supposed to be paying attention, but with the autopilot they should be able to look away for a second or two safely. ",1,2,4,6,2,,3,,60,5,,70,,,,Autopilot
2024-11-13 13:32:38,2024-11-13 13:37:28,0,98.153.120.53,100,289,1,2024-11-13 13:37:28,R_5JV23bHSta6uzzr,,,,,34.316,-119.3703,anonymous,EN,1,5edf975930f30b270a6d90c7,2,5,51,51,51,51,"I think the human driver is more liable since they should have been paying attention to the road. ",1,2,4,3,1,,3,,27,4,,18,,,,Copilot
2024-11-13 13:30:01,2024-11-13 13:37:38,0,98.146.194.160,100,456,1,2024-11-13 13:37:39,R_7QIGYky1Ty4aXjr,,,,,46.7314,-117.1733,anonymous,EN,1,64b74fc78ad5beabe87e901f,2,5,55,55,50,60,There is not enough information in this scenario to assign blame to either Aeon or the driver.  What was communicated to the driver regarding the use of the automation?  Did the driver respond to a disclaimer before turning the automation on?  What are the laws in the region where the accident occurred? In this situation I cannot absolve either agent of responsibility.,1,2,4,5,2,,3,,70,6,,55,,,,Copilot
2024-11-13 13:29:42,2024-11-13 13:38:07,0,207.255.10.138,100,504,1,2024-11-13 13:38:07,R_7sXU6UeWlEPv3ZD,,,,,40.0242,-79.8846,anonymous,EN,1,59ff85cb7542890001aa60f1,2,5,0,100,0,100,"The human driver is liable for the accident because, despite the car's Autopilot system being active, the driver is legally required to remain attentive and ready to take control of the vehicle at all times. By looking away to check a text message, the driver failed to fulfill this responsibility, leading to the failure to notice the stop sign and the resulting collision.",1,2,4,3,2,,3,,24,1,,100,,,,Autopilot
2024-11-13 13:29:50,2024-11-13 13:38:32,0,73.232.184.170,100,522,1,2024-11-13 13:38:32,R_1I4VvEBF4ezmpKl,,,,,29.8478,-95.6599,anonymous,EN,1,66a7cfbe34912bdc644b6bf5,2,5,0,100,0,100,when you are driving a vehicle you need to be aware of your surroundings even if the car is equipped with AI driving features. Computers malfunction and you should never completely rely on the AI or else these things happen.,1,1,4,3,2,,3,,26,3,,51,,,,Autopilot
2024-11-13 13:26:01,2024-11-13 13:39:14,0,107.192.138.51,100,792,1,2024-11-13 13:39:14,R_6A5Ajidl28ppc6B,,,,,41.5472,-87.4556,anonymous,EN,1,61f2ac69a09e72f23cbaf627,2,5,90,80,80,90,"I think both are responsible. I think the company shouldn't release a feature like that unless it's totally safe and reliable, however I think the human driver should still be paying attention while using it. I think the company is probably more at fault though, since the driver was only trusting what they thought was a reliable feature.",1,2,4,5,2,,3,,28,1,,70,,,,Copilot
2024-11-13 13:30:51,2024-11-13 13:39:16,0,75.118.113.178,100,505,1,2024-11-13 13:39:16,R_3K2xxqeOvYUT4el,,,,,41.502,-82.0091,anonymous,EN,1,5a93bb216475f900019fa294,2,5,40,100,60,100,"At this point, this type of technology is not mainstream and cannot be trusted.  If you are driving, you need to be aware at all times.  You cannot fully rely on this technology yet.  I consider this to be like Cruise Control.  ",1,2,4,3,2,,3,,61,1,,30,,,,Copilot
2024-11-13 13:36:45,2024-11-13 13:39:32,0,174.212.99.167,100,167,1,2024-11-13 13:39:33,R_7oKKEgbfLZN6HK9,,,,,35.8437,-86.3881,anonymous,EN,1,5e3dde6752592c000c7fd10b,2,5,70,76,70,75,"Both are liable. The human driver should have been more aware of their surroundings, but the company’s product failed. ",1,2,4,4,2,,3,,38,4,,75,,,,Autopilot
2024-11-13 13:24:53,2024-11-13 13:39:40,0,66.216.207.73,100,886,1,2024-11-13 13:39:40,R_5emg33PlFcBV6FU,,,,,42.6402,-85.2973,anonymous,EN,1,663161253c46cf0b950219b2,2,5,100,94,86,86,The driver is more liable because he was driving the car and should have been paying attention to the road while in traffic,1,1,4,6,1,,1,,44,1,,30,,,,Copilot
2024-11-13 13:30:13,2024-11-13 13:39:49,0,98.147.152.225,100,575,1,2024-11-13 13:39:49,R_7bIQxqEguEOe5TS,,,,,34.0318,-118.4252,anonymous,EN,1,5e6cade3d92ffb26677dbd84,2,5,86,74,95,72,"The autopilot is supposed to be able to detect traffic signs and obstacles. If it does not, then it should not be considered autopilot",1,2,4,6,2,,2,,27,4,,44,,,,Autopilot
2024-11-13 13:29:00,2024-11-13 13:40:17,0,71.209.156.246,100,677,1,2024-11-13 13:40:18,R_3q94R8Ge71LYRNV,,,,,33.2421,-111.6412,anonymous,EN,1,66aad1de760cc90b750772ce,2,5,96,20,96,19,"A human driver is putting their trust in a company and a system that professes to AUTO PILOT the vehicle. Aeon the company is irresponsible if they market and sell a product which has not been thoroughly vetted and if they cannot or will not back its claims. A human driver is relying on the company and autopilot system to do the thing that they claimed. If the autopilot system was not a feature on this car, the human driver would have been responsible for following safety precautions. Why would any driver purchase, and then drive, a vehicle on Autopilot if the system could not actually correctly run on Autopilot? ",1,2,4,6,2,,3,,48,3,,70,,,,Autopilot
2024-11-13 13:30:15,2024-11-13 13:40:18,0,75.89.153.45,100,603,1,2024-11-13 13:40:18,R_6VOQeNspdUoTlow,,,,,35.822,-80.2615,anonymous,EN,1,6329e23d509947bfd4c50ab3,2,5,72,72,76,71,"I believe both parties are equally responsible for the accident. The human driver has liability as they are designated ""human driver"" which implies an assumed responsibility for the vehicle, and the driver should have been aware of the surroundings in the instance of a failure on autopilots part. Had they been just a passenger, there would be no implied assumed responsibility. The company is equally at fault because a stop sign is one the more basic road way barriers and is likely one of the first things an autopilot system need to know. The company put any human in the vehicle at risk due to the simple failure to stop at a stop sign.",1,1,4,2,2,,3,,28,4,,16,,,,Autopilot
2024-11-13 13:37:04,2024-11-13 13:41:46,0,98.216.89.247,100,282,1,2024-11-13 13:41:47,R_6EhgsKugto8rTIB,,,,,42.2796,-71.1282,anonymous,EN,1,5a0ef93279f96a0001c73f25,2,5,50,90,37,85,"Both the human driver and the company are responsible, however, the human is much more responsible for the accident. They own the car, was driving it and chose to do something unsafe by looking at their phone while driving instead of paying attention to the road. ",2,2,4,4,2,,1,,32,4,,81,,,,Copilot
2024-11-13 13:41:09,2024-11-13 13:46:58,0,24.207.169.176,100,349,1,2024-11-13 13:46:58,R_5BxvcGtqPJlACjx,,,,,38.5759,-90.5167,anonymous,EN,1,559c3ae1fdf99b32b55f2d33,2,5,67,96,63,80,"I think Aeon should likely help cover some of the costs for any insurance or legal things in something like this, since their technology clearly failed at some level, but ultimately a human driver still needs to be operating or observing the driving at some point with this early technology and shouldn't have been  texting approaching an intersection with traffic to the level of not seeing if it stops at a stop sign.",1,2,4,5,1,,3,,37,3,,31,,,,Autopilot
2024-11-13 13:29:43,2024-11-13 13:48:21,0,47.133.176.41,100,1117,1,2024-11-13 13:48:21,R_6rAtTP3Bj5sCkz4,,,,,36.4615,-77.6542,anonymous,EN,1,63f789b502d033e83fca7885,2,5,65,40,75,35,"Unfortunately, we live in a world where people who don't read or fully understand how to operate a high tech vehicle like Aeon appears to be. ""CoPilot"" would give the human a false sense of security.",1,1,4,4,2,,1,,33,3,,40,,,,Copilot
2024-11-13 13:49:01,2024-11-13 13:49:30,0,65.131.151.41,100,29,1,2024-11-13 13:49:31,R_3ItMqF3UXn3h45D,,,,,42.4718,-96.3549,anonymous,EN,1,6650086658f2a6a86f2f16ef,1,5,,,,,,,,,,,,,,,,,,,,,Copilot
2024-11-13 13:41:22,2024-11-13 13:49:31,0,108.69.206.19,100,489,1,2024-11-13 13:49:32,R_7NL4G62eTdkv6kV,,,,,26.5991,-80.1284,anonymous,EN,1,652ffea2ef41994e29919c0f,2,5,84,59,89,74,"While the human is partially responsible as they were in the driver's seat and could've corrected this if they had been looking up instead of down at their phone, they believed that the autopilot would prevent this from happening. So, the two that are primarily responsible would be the company, and Aeon's autopilot.",1,2,4,5,4,nonbinary,3,,25,1,,80,,,,Autopilot
2024-11-13 13:47:56,2024-11-13 13:50:20,0,75.88.242.14,100,144,1,2024-11-13 13:50:21,R_6gUEwNnzawG6KwK,,,,,35.4155,-80.6143,anonymous,EN,1,66491b44f08238d03d4395f0,2,5,51,63,74,39,Because the company made an auto driven car so the car should have known a stop sign was there regardless of the human paying attention.,1,2,3,2,2,,3,,35,2,,30,,,,Autopilot
2024-11-13 13:50:00,2024-11-13 13:50:34,0,70.191.2.157,100,34,1,2024-11-13 13:50:35,R_5wuePrP3iPOa9Bp,,,,,36.2082,-115.2957,anonymous,EN,1,671dbdc5832887cd06ced6be,1,5,,,,,,,,,,,,,,,,,,,,,Autopilot
2024-11-13 13:47:51,2024-11-13 13:50:48,0,73.8.99.51,100,176,1,2024-11-13 13:50:48,R_3iW2ni1xES3jhPo,,,,,41.9755,-88.0878,anonymous,EN,1,5c2c62542c45d400014a32e6,2,5,95,30,100,30,The car should not be sold if the autopilot is not safe.,1,2,4,4,1,,2,,30,2,,65,,,,Autopilot
2024-11-13 13:47:49,2024-11-13 13:50:47,0,217.180.214.94,100,178,1,2024-11-13 13:50:48,R_78Mqbs3IsJ8WnCs,,,,,41.6289,-93.7255,anonymous,EN,1,61071ee0d98a6df6efb59716,2,5,28,93,20,94,"You should still be paying attention to the road while allowing the autopilot to help. ",1,2,4,4,2,,3,,46,1,,15,,,,Autopilot
2024-11-13 13:48:09,2024-11-13 13:50:53,0,68.199.125.216,100,164,1,2024-11-13 13:50:54,R_5lNGI74NFywIL73,,,,,41.2923,-73.9184,anonymous,EN,1,6288200662bdd110ddecad7a,2,5,79,88,79,93,"I believe the human driver is more responsible or liable for the accident, since he or she was the one actually in the car. If there is an autopilot system or not, people are still responsible for their driving.",1,2,4,4,1,,2,,35,5,,61,,,,Autopilot
2024-11-13 13:50:23,2024-11-13 13:50:59,0,73.59.231.228,100,35,1,2024-11-13 13:50:59,R_7PcuUcRRaJPtWa2,,,,,30.0794,-90.4919,anonymous,EN,1,65c10d62ba59f800705018ff,1,5,,,,,,,,,,,,,,,,,,,,,Autopilot
2024-11-13 13:48:20,2024-11-13 13:51:02,0,71.224.37.174,100,162,1,2024-11-13 13:51:02,R_5dc5nuSwgGfZ4jv,,,,,39.7384,-75.6656,anonymous,EN,1,65982731eb34299993506e21,2,5,71,60,70,59,Honestly I think both are at fault. The company for the faulty software and the human for not being more attentive just in case something like this would happen,1,2,4,5,2,,3,,32,4,,40,,,,Autopilot
2024-11-13 13:47:49,2024-11-13 13:51:04,0,47.156.164.19,100,194,1,2024-11-13 13:51:04,R_32Sllpab3h2m59Y,,,,,33.8303,-118.3795,anonymous,EN,1,6110a07af33930489a6d027d,2,5,58,100,69,100,I believe that the human is more liable they should not be texting while driving a car regardless if there is a self driving function.,2,2,4,4,2,,4,,26,4,,51,,,,Copilot
2024-11-13 13:47:59,2024-11-13 13:51:12,0,73.229.209.87,100,193,1,2024-11-13 13:51:13,R_7q3iYM4ISdIv9QK,,,,,39.9038,-104.9419,anonymous,EN,1,5dd2bdc1fbb5733c293e6c6e,2,5,57,82,48,90,"I am not completely confident of my answer, but ultimately I think it is the responsibility of the actual human driver at this point to be aware and react to things in their environment.",1,2,4,3,2,,3,,50,2,,67,,,,Copilot
2024-11-13 13:49:08,2024-11-13 13:51:12,0,161.97.25.42,100,124,1,2024-11-13 13:51:13,R_52JGDN7gei9nlBL,,,,,39.997,-105.0974,anonymous,EN,1,5ec87798ae39ce35ce780cce,2,5,38,73,16,73,The human driver because ultimately they are the one with the license.,1,2,4,4,2,,3,,24,4,,66,,,,Copilot
2024-11-13 13:48:59,2024-11-13 13:51:15,0,47.227.118.38,100,135,1,2024-11-13 13:51:15,R_3d9RukSFh7aGlJ7,,,,,39.7436,-86.1158,anonymous,EN,1,59a1e22bfc15d200014ba09a,2,5,100,100,100,100,"The company is at fault because the AI should have noticed the stop sign and stopped, but the driver is also at fault because as the failsafe, they should not be checking their phone while behind the wheel, AI or not, and should have been able to pay attention and brake in time.",1,2,4,2,2,,3,,36,3,,50,,,,Copilot
2024-11-13 13:48:26,2024-11-13 13:51:24,0,98.34.166.174,100,178,1,2024-11-13 13:51:25,R_7paLtZvXrakL5lc,,,,,29.7912,-95.4182,anonymous,EN,1,61762d78247d96d4b4b6c132,2,5,19,95,70,82,The human driver shouldn't have been distracted by his phone.,2,2,4,4,1,,3,,35,4,,70,,,,Autopilot
2024-11-13 13:49:18,2024-11-13 13:51:30,0,107.201.132.162,100,131,1,2024-11-13 13:51:30,R_3pyEeJkO5bSMJVe,,,,,34.4463,-118.5356,anonymous,EN,1,63636efc209a7701cd2f9a64,2,5,0,100,0,100,The driver has to be paying attention at all times.,1,2,4,2,1,,2,,24,4,,70,,,,Copilot
2024-11-13 13:48:20,2024-11-13 13:51:33,0,216.164.252.241,100,193,1,2024-11-13 13:51:34,R_5no7o930TGfZtOM,,,,,40.5538,-75.6514,anonymous,EN,1,6712969b9faf9fee90df2d8e,2,5,96,100,100,100,"I believe both the company and the human driver are equally responsible for the accident. The driver is responsible because he agreed to drive the car using the Autopilot feature, and also because he looked down at his phone. The company is liable because their Autopilot product did not recognize a stop sign. ",1,2,4,5,2,,3,,31,4,,62,,,,Autopilot
2024-11-13 13:48:08,2024-11-13 13:51:47,0,74.132.13.118,100,218,1,2024-11-13 13:51:47,R_3zx28rfnJLBUUvY,,,,,37.825,-87.5655,anonymous,EN,1,56d89fc04a9be10005541745,2,5,87,35,81,29,THE COMPANY PROGRAMMED THE CAR,1,3,4,5,2,,3,,62,3,,55,,,,Copilot
2024-11-13 13:48:09,2024-11-13 13:51:47,0,67.160.102.108,100,218,1,2024-11-13 13:51:49,R_7dAkSU8fHLoHJuY,,,,,47.7757,-117.5461,anonymous,EN,1,667ac1cdd237965bb30cb00a,2,5,39,93,61,85,"I think in this case the human holds more liability in the crash this is because you still have to be aware and follow driving laws only relying on the cars auto pilot is not safe nor is it legal in most places and at the end of the day its his car he is in and driving its not like the feature malfunctioned and caused the accident so I place more fault on the human in this case. ",1,2,4,4,2,,5,,35,3,,71,,,,Autopilot
