"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_4","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label","ad"
"2024-11-19 10:15:40","2024-11-19 10:19:47","0","Anonymized","100","247","1","2024-11-19 10:19:48","R_3nxBBlL3wzOvjDO","","","","","Anonymized","Anonymized","anonymous","EN","1","6635c85dd8b7bc10073b323b","2","5","1","2","4","6","70","60","70","60","If the company has made the impression that the car can safely drive itself without human intervention, then it is not unreasonable for a human to rely on that claim. However, I believe in such a situation with autonomous vehicles being relatively nascent and in development, in this point in the technology humans owe a duty to be attentive regardless of a manufacturer's claims.","1","1","","3","","46","4","","80","","","","Autopilot","yes"
"2024-11-19 10:09:29","2024-11-19 10:19:50","0","Anonymized","100","620","1","2024-11-19 10:19:50","R_7jj6mwUu7St4DZd","","","","","Anonymized","Anonymized","anonymous","EN","1","653feb348f4df4e625de5909","2","5","","2","4","6","100","100","100","100","I think that they both are but the driver is more than the company because he should have been paying attention.","1","2","","1","","43","1","","72","","","","Autopilot","no"
"2024-11-19 10:16:44","2024-11-19 10:19:54","0","Anonymized","100","190","1","2024-11-19 10:19:55","R_5C2cOdBhp8snHEk","","","","","Anonymized","Anonymized","anonymous","EN","1","5f0632802b566a17e81a5f5f","2","5","","3","4","4","70","63","68","66","I feel the human in the car should have been watching because he is partially to blame. The aeon copilot is to blame too.","1","2","","3","","55","2","","19","","","","Copilot","no"
"2024-11-19 10:14:43","2024-11-19 10:20:02","0","Anonymized","100","319","1","2024-11-19 10:20:03","R_1cZMqdwNPljhQuR","","","","","Anonymized","Anonymized","anonymous","EN","1","6680452004dea60c1f984bba","2","5","1","2","4","4","100","29","100","29","The feature was turned so the driver relied on it which means its the companies fault for the accident. If it was off, it would be the humans fault.","1","2","","3","","37","3","","18","","","","Copilot","yes"
"2024-11-19 10:03:24","2024-11-19 10:20:04","0","Anonymized","100","999","1","2024-11-19 10:20:04","R_1Ka3YSw9L53QdAs","","","","","Anonymized","Anonymized","anonymous","EN","1","6443231fbc6350e4ee5f2f25","2","5","1","2","4","4","12","100","40","92","The human driver must always be attentive. It is still up to the human driver to be aware of the road","1","1","","4","","27","3","","55","","","","Copilot","yes"
"2024-11-19 10:15:12","2024-11-19 10:20:04","0","Anonymized","100","292","1","2024-11-19 10:20:05","R_7Cauun9P6wZDUGV","","","","","Anonymized","Anonymized","anonymous","EN","1","6650dad8cec5c25f4271d4ec","2","5","1","2","4","5","30","65","60","70","The human driver still should have been aware because any machine can make mistakes. The fault is partly on the car company for ensuring complete safety and should provide some reimbursment and a recall, but mostly it is the fault of the driver.","1","2","","5","","21","3","","30","","","","Autopilot","yes"
"2024-11-19 10:04:05","2024-11-19 10:20:06","0","Anonymized","100","961","1","2024-11-19 10:20:06","R_1f7MK4EnzA02Aag","","","","","Anonymized","Anonymized","anonymous","EN","1","5d029dce2e09e800191a12ec","2","5","1","2","4","5","100","100","100","100","They're both liable. It is the responsibility of the driver to keep the vehicle, its system and their own lives safe. But AEON is absolutely responsible for promising a system that's meant to be autonomous in driving the vehicle safely. Many people are going to be doing silly things like texting and not paying attention even more than they were before these automated systems. Even if they aren't, there are going to be instances where the system messes up and causes fatalities and accidents. You will absolutely be liable when the system fails.","1","1","","1","","34","1","","55","","","","Copilot","yes"
"2024-11-19 10:10:45","2024-11-19 10:20:08","0","Anonymized","100","562","1","2024-11-19 10:20:09","R_6kiwH00zES4xaKl","","","","","Anonymized","Anonymized","anonymous","EN","1","664b67a51d3f5968a82dfb28","2","5","1","1","4","4","75","72","82","73","Both are liable because the human was not paying attention and the Autopilot did not engage. ","1","2","","1","","45","3","","40","","","","Autopilot","yes"
"2024-11-19 10:14:07","2024-11-19 10:20:09","0","Anonymized","100","362","1","2024-11-19 10:20:10","R_1MKRnJHp7pWLE5h","","","","","Anonymized","Anonymized","anonymous","EN","1","67196a005636fe5feead4429","2","5","1","2","4","5","92","68","91","66","because the cars copilot system was turned on","1","1","","1","","19","4","","68","","","","Copilot","yes"
"2024-11-19 10:14:46","2024-11-19 10:20:10","0","Anonymized","100","323","1","2024-11-19 10:20:10","R_18GISvYEzi1U4GI","","","","","Anonymized","Anonymized","anonymous","EN","1","66fa0c80835daf2b640a6711","2","5","","2","4","6","50","90","50","50","I think that both the human and the auto pilot feature are responsible. The human is the one ultimatley in control however is relying on the machine to perform that for which it was designed to do.","1","2","","3","","62","2","","30","","","","Autopilot","no"
"2024-11-19 10:16:18","2024-11-19 10:20:28","0","Anonymized","100","250","1","2024-11-19 10:20:29","R_7VCQh6sYT3NYLsA","","","","","Anonymized","Anonymized","anonymous","EN","1","5deaecb2e4f84021f92f54d5","2","5","1","2","4","6","72","63","51","64","I think the company, Aeon, would be more responsible because the human has almost no control of the vehicle. ","1","2","","3","","43","5","","13","","","","Copilot","yes"
"2024-11-19 10:14:35","2024-11-19 10:20:51","0","Anonymized","100","376","1","2024-11-19 10:20:52","R_6F3txfRD2YzNSjh","","","","","Anonymized","Anonymized","anonymous","EN","1","63f049c2d78b2bc822a16dac","2","5","","2","4","5","80","100","70","100","The drive is very much responsible because they weren't watching the road and it seems like the car isn't fully autonomous. Aeon and their Copilot are also responsible to failing to perform basic functionality, assuming that Copilot is a system that is designed to recognize traffic signs and conditions.","1","1","","5","","35","3","","50","","","","Copilot","no"
"2024-11-19 10:17:06","2024-11-19 10:20:53","0","Anonymized","100","226","1","2024-11-19 10:20:53","R_1S6mabhR0pMNt9n","","","","","Anonymized","Anonymized","anonymous","EN","1","558997d8fdf99b7ae5007a6e","2","5","","2","4","6","71","69","73","93","The human shouldn't be texting and driving but the autopilot should have registered the stop sign. so it should be 50/50","1","1","","1","","32","4","","29","","","","Autopilot","no"
"2024-11-19 10:10:21","2024-11-19 10:20:59","0","Anonymized","100","638","1","2024-11-19 10:21:00","R_7lmMfLNEh8vkqcl","","","","","Anonymized","Anonymized","anonymous","EN","1","6647689cd83a1bf478365547","2","5","","1","4","4","100","0","100","0","because the copilot was switched on it makes the company responsible because the machine was at fault even though the human should be paying attention to his surroundings as well.","1","2","","1","","32","2","","33","","","","Copilot","no"
"2024-11-19 10:16:30","2024-11-19 10:21:02","0","Anonymized","100","271","1","2024-11-19 10:21:02","R_62heUhevKaG3UP8","","","","","Anonymized","Anonymized","anonymous","EN","1","66d8bd4fb9f48446a799a38f","2","5","","2","4","4","40","75","40","80","I think that the human is more responsible for the accident because regardless of the self-driving capabilities of the car, the human is still responsible for remaining focused in the car and being observant of their surroundings.","2","2","","3","","22","5","","30","","","","Copilot","no"
"2024-11-19 10:16:59","2024-11-19 10:21:03","0","Anonymized","100","244","1","2024-11-19 10:21:04","R_6roAiN27YyRKxAR","","","","","Anonymized","Anonymized","anonymous","EN","1","66d6584b97d5a0cfa409a09b","2","5","","2","4","4","100","0","100","0","Auto pilot means the human is not responsible. It was the vehicles job to be in control at that time.","1","2","","3","","36","1","","15","","","","Autopilot","no"
"2024-11-19 09:56:37","2024-11-19 10:21:07","0","Anonymized","100","1469","1","2024-11-19 10:21:07","R_12m1VZ6VPWnmV5r","","","","","Anonymized","Anonymized","anonymous","EN","1","6684911273cb2d84e1f25863","2","5","","2","4","4","69","67","69","69","I think company may be more liable because it is their product. ","1","2","","2","","25","5","","0","","","","Copilot","no"
"2024-11-19 10:15:01","2024-11-19 10:21:09","0","Anonymized","100","367","1","2024-11-19 10:21:09","R_14dwiok77a02sTy","","","","","Anonymized","Anonymized","anonymous","EN","1","65b1410c1261df545da74073","2","5","","2","4","5","60","40","25","100","The car is mostly responsible for the accident because the autopilot was on. The human is not without culpability as they should have stayed alert given that automation systems have yet to be proven to be foolproof. The driver should have been ready to intervene which would have prevented the accident.","1","1","","3","","57","4","","65","","","","Autopilot","no"
"2024-11-19 10:01:20","2024-11-19 10:21:12","0","Anonymized","100","1192","1","2024-11-19 10:21:13","R_5fXCCdYEObn4N5D","","","","","Anonymized","Anonymized","anonymous","EN","1","670e98ef3af21ab61a3699ed","2","5","1","2","4","6","82","20","81","18","Because the autopilot feature was on when the accident happened so the company is liable.","1","2","","3","","47","4","","70","","","","Autopilot","yes"
"2024-11-19 10:18:23","2024-11-19 10:21:15","0","Anonymized","100","171","1","2024-11-19 10:21:15","R_15Xc1OlC4noPqMU","","","","","Anonymized","Anonymized","anonymous","EN","1","60ff99f7ece17d3730dc660c","2","5","","2","4","4","85","84","64","63","I think both are liable because the driver should always be paying attention but the copilot also failed to detect something that it should have. ","1","2","","3","","21","3","","73","","","","Copilot","no"
"2024-11-19 10:15:42","2024-11-19 10:21:18","0","Anonymized","100","336","1","2024-11-19 10:21:19","R_7GZXQQSWX7LC6PC","","","","","Anonymized","Anonymized","anonymous","EN","1","58effc65c31d4d00015aa5b9","2","5","1","2","4","4","100","79","90","100","I think the company is liable because they promised a product, but then the product failed. ","1","2","","3","","50","4","","26","","","","Copilot","yes"
"2024-11-19 10:16:28","2024-11-19 10:21:28","0","Anonymized","100","300","1","2024-11-19 10:21:29","R_60du52BF7FosLkt","","","","","Anonymized","Anonymized","anonymous","EN","1","612418efcbd64f685703e8a4","2","5","1","2","4","6","30","67","20","74","I think the human driver is at fault. The Human driver was texting and the Aeon's tech noticed.","1","2","","3","","22","4","","31","","","","Copilot","yes"
"2024-11-19 10:19:14","2024-11-19 10:21:32","0","Anonymized","100","137","1","2024-11-19 10:21:32","R_3roAANGgyMtpvDB","","","","","Anonymized","Anonymized","anonymous","EN","1","5751f576a9de4b0006e557b9","2","5","","2","4","5","74","60","90","42","Company should be most responsible. If they're missing stop signs, the AI's a shit show and shouldn't be marketed as such. ","1","1","","3","","45","5","","67","","","","Copilot","no"
"2024-11-19 10:14:56","2024-11-19 10:21:34","0","Anonymized","100","398","1","2024-11-19 10:21:35","R_3goWrKS54vTzNfP","","","","","Anonymized","Anonymized","anonymous","EN","1","66a4411e4af4981c772181e2","2","5","","2","4","4","60","83","68","82","The human should be paying attention and not put full trust into the vehicle to avoid the accident so the human is more liable.","2","2","","1","","38","4","","40","","","","Autopilot","no"
"2024-11-19 10:14:28","2024-11-19 10:21:35","0","Anonymized","100","427","1","2024-11-19 10:21:36","R_7Piqz2LR2rovA7N","","","","","Anonymized","Anonymized","anonymous","EN","1","668f9ed9bb21f5816f200832","2","5","","3","4","6","100","100","100","100","Because they both did not pay close attention","1","1","","1","","29","6","","75","","","","Autopilot","no"
"2024-11-19 10:12:15","2024-11-19 10:22:01","0","Anonymized","100","586","1","2024-11-19 10:22:01","R_3dmS9TEdiA517rR","","","","","Anonymized","Anonymized","anonymous","EN","1","6684ae113a46328598e5effd","2","5","","2","4","4","50","70","70","70","Both should be equally liable for the accident, the capabilities provided by the company should be able to prevent incidents of this nature and if they cannot the driver should of been aware of the capabilities and not have taken the risky actions. regardless the vehicle with the added capabilities bears the reputation of the company and liability of its passengers who make human errors.","1","2","","1","","32","3","","30","","","","Copilot","no"
