StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-12 13:34:08,2024-11-12 13:38:48,0,24.211.226.148,100,280,1,2024-11-12 13:38:49,R_7e3UpFA2YF85bGb,,,,,36.0787,-79.9067,anonymous,EN,1,66b261f611f824ebd58ec228,2,5,2,4,6,84,44,76,58,I think the company is liable to some extent for the failure of its system to sense a stop sign.  The human is probably also liable if he had the ability to apply the brake during this system being on.,1,2,,3,,41,4,,69,,,,Full Self-Driving
2024-11-12 13:29:48,2024-11-12 13:39:00,0,73.221.88.89,100,551,1,2024-11-12 13:39:00,R_68P5yuC1cefUC62,,,,,47.1691,-122.5065,anonymous,EN,1,60fd019e45461e8b70752d56,2,5,2,4,4,85,91,82,95,"The human is the most liable bc they are the ones driving and shouldnt rely on the car system completely. I think the company is partially because it was their system that failed. ",2,2,,3,,28,3,,19,,,,Lane Sense
2024-11-12 13:33:36,2024-11-12 13:39:06,0,107.77.236.93,100,330,1,2024-11-12 13:39:07,R_75KpSplfI4yIzKx,,,,,37.751,-97.822,anonymous,EN,1,56e32190e414dc000c8b40ae,2,5,2,4,2,20,69,79,67,"The company is most responsible; I see this technology as creating a false sense of security in drivers which leads them to be more careless. ",1,4,agender,3,,33,3,,23,,,,Lane Sense
2024-11-12 13:32:59,2024-11-12 13:39:11,0,98.60.61.220,100,371,1,2024-11-12 13:39:11,R_1Rz8oPiw7n6g94G,,,,,35.0813,-106.6212,anonymous,EN,1,665815e76167fad10b2f1f62,2,5,2,4,3,10,90,30,70,"The technology is responsible, however, the person driving the vehicle is always in charge of the vehicle, and the technology that they are driving.",1,2,,3,,38,4,,20,,,,Lane Sense
2024-11-12 13:34:43,2024-11-12 13:39:20,0,24.249.165.174,100,277,1,2024-11-12 13:39:20,R_5DRJMZir5MyFOVi,,,,,33.7563,-112.0892,anonymous,EN,1,59ffb939517dfb00013dadda,2,5,2,4,6,100,0,100,0,Because the company is advertising full self driving so they should be responsible for any accidents caused by their systems,1,1,,3,,36,5,,65,,,,Full Self-Driving
2024-11-12 13:35:02,2024-11-12 13:39:21,0,98.28.117.132,100,259,1,2024-11-12 13:39:22,R_3FETk5fDWf9Ynua,,,,,40.3916,-84.3835,anonymous,EN,1,6334fc9c906ca469677d752e,2,5,3,4,4,100,9,100,6,The car was the thing that caused the accident after the human switched on the auto drive mode,1,1,,3,,34,3,,71,,,,Full Self-Driving
2024-11-12 13:34:31,2024-11-12 13:40:11,0,32.217.244.124,100,339,1,2024-11-12 13:40:11,R_3eUoly4GDK7b3a1,,,,,41.8315,-72.7198,anonymous,EN,1,5b15d20c444cef0001cb1153,2,5,2,4,4,31,85,0,81,a range of parties share responsibility,1,1,,7,,39,4,,75,,,,Full Self-Driving
2024-11-12 13:34:48,2024-11-12 13:40:26,0,173.88.215.147,100,337,1,2024-11-12 13:40:27,R_370QLmtIrBcKTbN,,,,,40.8759,-81.4023,anonymous,EN,1,66d9b6042ad7fd7890e06ae5,2,5,2,4,5,0,100,0,100,"I don't believe that currently there is any liability for the automatic driving companies. The human is ultimately the one that is responsible for the vehicle. I'm also not sure that, with the name Lane Sense, it has anything to do with stop signs.",1,2,,3,,47,4,,80,,,,Lane Sense
2024-11-12 13:34:25,2024-11-12 13:40:51,0,174.166.177.192,100,386,1,2024-11-12 13:40:52,R_3rCYp4WWGGL6djn,,,,,39.9499,-75.088,anonymous,EN,1,640e4ddaf9f67c6c8ea4936b,2,5,2,4,4,100,0,100,0,It was a full self driving service so the machine caused the accident by not doing what it was programmed to.,1,2,,3,,67,1,,72,,,,Full Self-Driving
2024-11-12 13:31:26,2024-11-12 13:40:54,0,212.116.254.67,100,568,1,2024-11-12 13:40:55,R_7Vf06qyG2ODvbhB,,,,,39.0469,-77.4903,anonymous,EN,1,636590165e6fcc3e84ee2b6d,2,5,2,4,4,2,96,10,100,The human in the car is to be blamed because its a machine and anything can happen at anytime the fact that you are in the car gives you a level of self worth so you can completely trust the full self drive option,1,1,,3,,48,4,,75,,,,Full Self-Driving
2024-11-12 13:30:41,2024-11-12 13:41:35,0,71.82.23.128,100,654,1,2024-11-12 13:41:36,R_32vHyk8OZcwNn8d,,,,,34.3244,-86.1953,anonymous,EN,1,5e2f4ab6fb987e078bf5f68e,2,5,2,4,4,40,85,60,95,"Aeon seems to be more responsible for staying between road lines, but it could also have steering ability, which would have been crucial to avoid the accident. On the other hand, the majority of the blame lies with the human because had they not been distracted by their phone, they would have seen the stop sign and avoided the accident.",1,2,,3,,51,1,,72,,,,Lane Sense
2024-11-12 13:33:29,2024-11-12 13:42:13,0,74.134.16.15,100,523,1,2024-11-12 13:42:13,R_1nD9REvU2b0hH5n,,,,,39.1191,-84.349,anonymous,EN,1,65419321636d71344c9f51a8,2,5,2,4,6,100,0,100,0,Human driver had no conrol of the car at level 6 and was not responsible.,1,2,,3,,76,5,,35,,,,Full Self-Driving
2024-11-12 13:34:50,2024-11-12 13:42:14,0,172.1.65.34,100,444,1,2024-11-12 13:42:14,R_5rhXD5TsoHByXKu,,,,,37.5234,-120.8517,anonymous,EN,1,5ec1c41a1f98090e8c119332,2,5,2,4,4,70,100,81,95,The human is more liable for it since it is his/her duty to not be focused on anything else other than the road.,1,1,,3,,36,1,,50,,,,Lane Sense
2024-11-12 13:35:04,2024-11-12 13:42:50,0,71.209.130.120,100,465,1,2024-11-12 13:42:50,R_5AIsEV26NmbEpWN,,,,,33.4689,-111.9155,anonymous,EN,1,6675fdb5937edaed885b5a44,2,5,2,4,6,50,50,50,50,"I think it is 50/50 as far as responsibility. I think that Aeon is half responsible since they claim the car should be fully automated. On the other hand, even if you own a car that claims this, I still feel it is the responsibility of the owner to make sure the vehicle is doing what it claims it will do in regards to traffic and safety.",2,2,,3,,59,2,,60,,,,Full Self-Driving
2024-11-12 13:22:55,2024-11-12 13:43:40,0,47.13.139.163,100,1245,1,2024-11-12 13:43:40,R_6TAeaqAe6IFk8z7,,,,,33.1669,-87.5064,anonymous,EN,1,65c9b58f453a4edb808a02ee,2,5,2,4,6,0,1,4,97,"Aeon is only a tool ",1,1,,3,,47,3,,87,,,,Lane Sense
2024-11-12 13:34:55,2024-11-12 13:44:05,0,135.134.161.81,100,550,1,2024-11-12 13:44:06,R_3dibr2Td83qGf3s,,,,,47.7242,-116.7834,anonymous,EN,1,5f7be1818da8861e3c3fcae8,2,5,2,4,4,25,90,30,80,"I believe that the human driver is more liable for the accident because he (the man in this incident), to me, had a responsibility of observing and keeping tabs on his car's Lane Sense system. The Lane Sense system is not fully automated and still requires awareness, and the man chose to forefeit this awareness by looking down at his phone. To me, that'd be like using cruise control and blaming others if his car ran off the road because he didn't bother steering.",1,2,,5,,30,3,,60,,,,Lane Sense
2024-11-12 13:37:30,2024-11-12 13:44:07,0,24.102.207.24,100,396,1,2024-11-12 13:44:07,R_3M1e07xt1CbC3kJ,,,,,40.8722,-75.7392,anonymous,EN,1,60ff2c3d915d23318b73ae8d,2,5,2,4,6,100,0,95,0,"You sold the car as fully self driving. Either you were lying, or the car is self driving and somehow failed. This is why self driving cars are a problem. (One of the many reasons they are a problem.",1,2,,3,,52,3,,29,,,,Full Self-Driving
2024-11-12 13:14:00,2024-11-12 13:44:15,0,98.183.24.43,100,1815,1,2024-11-12 13:44:16,R_3Ua1ltIVCYFXtOJ,,,,,30.4767,-87.3141,anonymous,EN,1,5ef283718092040ec9e39ca2,2,5,2,4,6,70,90,100,100,"I believe both are liable.   Since I am not aware of any terms/conditions or instructions regarding the system that were provided to the human driver with the vehicle that would absolve the company of liability or things they were restricted from doing while the car was being self driven, then I cannot say with confidence who would be more liable.   They both hold at least some liability, and my initial thoughts would be the human would be most responsible, because he should still be alert at all times as any technology can not perform correctly at any time, but that would not relieve the company of all liability.  ",1,2,,3,,61,4,,55,,,,Full Self-Driving
2024-11-12 13:33:56,2024-11-12 13:46:11,0,172.101.207.201,100,734,1,2024-11-12 13:46:11,R_1wEtPGlsOe84ahI,,,,,42.9523,-77.5903,anonymous,EN,1,5a973b8235237b0001127686,2,5,2,4,6,62,55,65,60,"I think they are all responsible. The human should have been paying attention, but the Aeon full self driving service should have been programmed well enough to notice the stop sign in the first place, if it can make mistakes like this then it shouldn't be deemed safe enough for use.",1,2,,3,,44,1,,35,,,,Full Self-Driving
2024-11-12 13:30:48,2024-11-12 13:46:36,0,68.109.19.33,100,948,1,2024-11-12 13:46:37,R_5qaDVTQyXvVPqvi,,,,,41.6648,-72.6393,anonymous,EN,1,607dc095678516f84e3fdae6,2,5,2,4,2,1,100,10,100,"The human driver got distracted for a brief moment, and because of this, he ran through a stop sign. This is not the car's fault, it is the fault of the person driving the car. ",1,2,,2,,26,4,,75,,,,Lane Sense
2024-11-12 13:32:26,2024-11-12 13:47:14,0,76.203.168.70,100,887,1,2024-11-12 13:47:15,R_3GH5AEe43Cvx3lS,,,,,25.7259,-80.4036,anonymous,EN,1,5e0f51826f6d3e66045b8feb,2,5,2,4,3,54,44,64,63,"I feel like the human driver would be more at fault as their is always error for the most part in human. ",2,2,,4,,46,5,,85,,,,Lane Sense
2024-11-12 13:34:22,2024-11-12 13:47:15,0,50.86.201.73,100,773,1,2024-11-12 13:47:15,R_6aryL0BYYUL7BxU,,,,,32.3895,-89.9562,anonymous,EN,1,661ae617af53e0326088784a,2,5,2,4,4,30,100,10,100,"I think that the human is more liable than the company because the company is not responsible for seeing stop signs, its only responsible for letting the human know if they are swrilling off the road or veering into another lane.",1,2,,1,,53,2,,30,,,,Lane Sense
2024-11-12 13:32:26,2024-11-12 13:47:46,0,75.173.3.170,100,920,1,2024-11-12 13:47:47,R_1LDwXWVf1hDkOdP,,,,,30.695,-92.2697,anonymous,EN,1,670038c7d335ca6b443adbb8,2,5,2,4,6,100,0,100,0,It is a fully machine operated car so they are responsible,1,2,,3,,59,3,,50,,,,Full Self-Driving
2024-11-12 13:28:11,2024-11-12 13:50:12,0,129.222.87.220,100,1320,1,2024-11-12 13:50:13,R_32SfEJ4GnqX6OgA,,,,,33.7485,-84.3871,anonymous,EN,1,66c5433b1c4230c095c6236c,2,5,2,4,4,76,87,80,83,I think the both of them should be held liable for the accident because first the driver should been paying attention to the road and secondly the company should be held liable because it was their system that he was relying on.,1,2,,1,,49,3,,52,,,,Lane Sense
2024-11-12 13:31:27,2024-11-12 13:52:56,0,68.62.53.24,100,1288,1,2024-11-12 13:52:56,R_3rO4doFHt3CxnBc,,,,,42.7348,-84.6245,anonymous,EN,1,5f4738bfa043201203a27b4b,2,5,2,4,6,90,85,75,100,"I think overall the human is more liable because they are the one in the vehicle and responsible for their own car.  However, I would like to know exactly what promises and claims the company, Aeon, has made.",1,2,,3,,39,4,,50,,,,Full Self-Driving
2024-11-12 14:02:18,2024-11-12 14:05:37,0,74.90.37.4,100,199,1,2024-11-12 14:05:38,R_6lVjhoxqWJbXIFX,,,,,40.9451,-74.2531,anonymous,EN,1,66d06fd15b37d17345069c4c,2,5,2,4,6,100,10,100,10,"the company is 100% responsible as they are promising the car is 100% fully automated.  The driver shouldnt have to pay attention at all based on their promise of ""full automation""",1,1,,3,,44,5,,75,,,,Full Self-Driving
2024-11-12 14:19:00,2024-11-12 14:20:58,0,73.224.171.81,100,118,1,2024-11-12 14:20:59,R_3qqWZ7cwbWeCC7n,,,,,30.3528,-81.7795,anonymous,EN,1,669aab18b7f156b93c657214,2,5,2,4,4,43,62,63,65,"I think everything is as it should be. ",2,2,,3,,33,1,,61,,,,Lane Sense
2024-11-12 14:18:33,2024-11-12 14:21:06,0,76.171.55.116,100,153,1,2024-11-12 14:21:07,R_5dB5xasrRySS6Zx,,,,,34.113,-118.1888,anonymous,EN,1,5e09461913064422d0004ecf,2,5,2,4,6,100,0,100,0,It is Aeon's technology and their vehicle (together it is their PRODUCT) and they must stand behind that just as they stand behind revenue.,1,4,Gender diverse,3,,33,5,,93,,,,Full Self-Driving
2024-11-12 14:18:20,2024-11-12 14:21:08,0,24.210.225.64,100,168,1,2024-11-12 14:21:09,R_1BbtfafHZoVbKh6,,,,,41.0972,-81.4219,anonymous,EN,1,62bd2a704c56e669cce7ce56,2,5,2,4,4,60,40,60,40,The human driver has no way to influence how the car operates in that sort of way.,1,1,,3,,34,1,,65,,,,Lane Sense
2024-11-12 14:18:27,2024-11-12 14:21:09,0,65.153.38.122,100,162,1,2024-11-12 14:21:10,R_3IYxv7TGINcJp86,,,,,40.6751,-111.8166,anonymous,EN,1,66f1b4e2d875c6785ca1d50a,2,5,2,4,6,88,15,91,28,The company for sure but honestly both are liable because its stupid to even have this in the first place,1,2,,3,,21,3,,43,,,,Full Self-Driving
2024-11-12 14:18:27,2024-11-12 14:21:14,0,72.130.49.185,100,166,1,2024-11-12 14:21:15,R_6PesyJAFXmS2yGd,,,,,22.2208,-159.4837,anonymous,EN,1,62f6e81d42e7c4dea045f2fc,2,5,2,4,2,100,60,100,100,The company is more liable because the driver turned it on and had the right to assume it would work.,1,2,,5,,32,1,,60,,,,Lane Sense
2024-11-12 14:20:39,2024-11-12 14:21:20,0,104.188.190.58,100,40,1,2024-11-12 14:21:20,R_56zm2UukQnLLjUt,,,,,28.53,-81.4807,anonymous,EN,1,65171f17f992abf0f2f0afd4,3,5,,,,,,,,,,,,,,,,,,,,,Full Self-Driving
2024-11-12 14:19:05,2024-11-12 14:21:21,0,67.163.142.24,100,136,1,2024-11-12 14:21:22,R_7P5LVcLuWfkV543,,,,,40.3052,-79.5418,anonymous,EN,1,66f02a60ebf6440fa12ea2f3,2,5,2,4,4,0,100,0,100,Lane Sense does not sound like stop sign sense at all,1,2,,3,,47,3,,70,,,,Lane Sense
2024-11-12 14:18:50,2024-11-12 14:21:23,0,174.243.240.146,100,152,1,2024-11-12 14:21:23,R_6ReYrryCFg3bluA,,,,,33.884,-117.8941,anonymous,EN,1,66463e3ccc2fcde4d3fabf53,2,5,2,4,6,100,100,100,100,If they advertise as a full auto driving system they are liable. Human is also at fault because they were behind the wheel,1,1,,3,,34,4,,58,,,,Full Self-Driving
2024-11-12 14:18:38,2024-11-12 14:21:28,0,136.60.6.3,100,169,1,2024-11-12 14:21:28,R_1jK9KeJhhlgyaCB,,,,,30.3414,-97.7312,anonymous,EN,1,55d0945934e9060005e57258,2,5,2,4,6,84,15,81,23,"If it's supposed to be fully automated, I can't see how the human is responsible",1,2,,3,,47,4,,71,,,,Full Self-Driving
2024-11-12 14:19:05,2024-11-12 14:21:32,0,47.25.192.226,100,146,1,2024-11-12 14:21:32,R_3WILC2u7vAsBim1,,,,,45.7054,-121.5215,anonymous,EN,1,5eb33612d573b51326905f30,2,5,2,4,5,39,100,40,100,the human driver was responsible for the car and what it did,1,2,,3,,40,4,,69,,,,Full Self-Driving
2024-11-12 14:18:52,2024-11-12 14:21:34,0,47.232.128.19,100,161,1,2024-11-12 14:21:34,R_6wb3DseUFG0xXWC,,,,,34.137,-118.2376,anonymous,EN,1,6509f093d5aea0214601aadf,2,5,2,4,5,0,100,0,100,The driver should take full accountability for being irresponsible and having full trust in a machine,2,2,,3,,23,4,,60,,,,Lane Sense
2024-11-12 14:18:51,2024-11-12 14:21:34,0,32.214.209.113,100,162,1,2024-11-12 14:21:34,R_5MYaEUxcV9y0reU,,,,,41.7041,-72.679,anonymous,EN,1,6695596599f6453445f3f6a1,2,5,2,4,4,54,46,59,62,I have heard better things and they have more credibility,1,1,,1,,27,1,,37,,,,Full Self-Driving
2024-11-12 14:19:17,2024-11-12 14:21:35,0,108.90.189.122,100,137,1,2024-11-12 14:21:35,R_6VtMKsq2WnvP8D7,,,,,41.7088,-83.6053,anonymous,EN,1,60a56378aa5f55ddac516adc,2,5,2,4,6,70,100,70,100,"They both are, the company for advertising a product that isn't safe, and the human for thinking they don't need to pay attention when operating a motor vehicle.",1,2,,3,,41,5,,60,,,,Full Self-Driving
2024-11-12 14:19:20,2024-11-12 14:21:41,0,65.51.64.233,100,141,1,2024-11-12 14:21:42,R_71NvnRJ4JojEn9q,,,,,40.7801,-73.2458,anonymous,EN,1,66f322cf3e1458b9d0b07d67,2,5,2,4,6,65,82,68,82,The human is the owner of the car and will bare most responsibility however he can hopefully see through the agreements that the company might share some of the responsibility.,1,1,,3,,31,4,,80,,,,Full Self-Driving
2024-11-12 14:18:46,2024-11-12 14:21:45,0,172.112.34.250,100,178,1,2024-11-12 14:21:45,R_3cRBShVa6lSuyfn,,,,,33.707,-117.9519,anonymous,EN,1,652d616c13aa00700bfdce1e,2,5,2,4,4,24,80,25,81,the human driver is ultimately responsible because they are the one behind the wheel and most likely lane sense required some human attention,1,1,,2,,32,4,,41,,,,Lane Sense
2024-11-12 14:19:01,2024-11-12 14:21:46,0,47.187.41.24,100,164,1,2024-11-12 14:21:47,R_5SDIXSvzJJiKXnz,,,,,32.8489,-96.9667,anonymous,EN,1,66f47421b650b6c39e80fa0d,2,5,2,4,3,22,95,35,87,"If it is not fully automated, the human bares a lot of responsibility because they are the one that is supposed to come between where the auto fails. ",2,2,,3,,36,3,,87,,,,Lane Sense
2024-11-12 14:18:23,2024-11-12 14:21:51,0,24.8.195.181,100,207,1,2024-11-12 14:21:51,R_6LiouidTmeDE9oC,,,,,39.5987,-104.7515,anonymous,EN,1,669abec15946546f5a97a5ff,2,5,2,4,6,100,65,100,60,"I think if you advertise a feature as full self driving, you should assume the person is not contributing at all. If the person stops paying attention, the self driving system needs to be infallible, and if it is not then they are liable.",1,1,,3,,32,5,,60,,,,Full Self-Driving
2024-11-12 14:19:32,2024-11-12 14:21:52,0,73.149.157.16,100,140,1,2024-11-12 14:21:53,R_64Gz27Qya2rhu4K,,,,,43.6406,-72.144,anonymous,EN,1,63d3f9de61039d451f5601cf,2,5,2,4,2,5,100,2,99,"The human is responsible because he stopped paying attention. ",1,2,,3,,34,5,,55,,,,Lane Sense
2024-11-12 14:19:48,2024-11-12 14:21:58,0,73.92.198.75,100,129,1,2024-11-12 14:21:58,R_3nCT01zL9mtvWP5,,,,,37.5428,-122.2971,anonymous,EN,1,6701b91c8447e612baf93f1a,2,5,2,4,2,65,35,73,43,"The company is more liable for producing technology that caused an accident. ",2,1,,4,,24,4,,75,,,,Lane Sense
2024-11-12 14:18:37,2024-11-12 14:21:59,0,108.52.96.106,100,201,1,2024-11-12 14:21:59,R_6KLzxZZlfBF3ftT,,,,,40.0362,-75.5138,anonymous,EN,1,6647687c4e426658c608e92e,2,5,2,4,6,100,10,100,6,"If you report your vehicle as full self-driving, the vehicle is responsible for the driving.",1,1,,3,,32,4,,70,,,,Full Self-Driving
2024-11-12 14:19:53,2024-11-12 14:22:00,0,24.128.65.221,100,127,1,2024-11-12 14:22:00,R_6NGh5rNMIbeooXD,,,,,39.5802,-104.9038,anonymous,EN,1,5da6139c002c29001335b5a2,2,5,1,4,3,24,77,50,72,"The human is more capabale of conscious thought so should therefore be more liable. ",1,1,,3,,30,4,,55,,,,Full Self-Driving
2024-11-12 14:19:40,2024-11-12 14:22:12,0,98.15.201.222,100,151,1,2024-11-12 14:22:12,R_6LsdoDvXndu5Q9X,,,,,41.3944,-74.3332,anonymous,EN,1,5c52bfa7d3cc6b0001d9352e,2,5,2,4,6,70,100,85,100,"The human driver is most liable. Despite the fact that the car is fully self-driving, it is ultimately the responsibility of the operator to ensure oversee the operation of the vehicle to ensure everything is safe.",1,1,,3,,29,3,,67,,,,Full Self-Driving
2024-11-12 14:19:03,2024-11-12 14:22:13,0,174.180.13.118,100,190,1,2024-11-12 14:22:13,R_5mfuO7EI0NBveqo,,,,,42.1224,-72.5116,anonymous,EN,1,66e0813b79955faf3b6017c3,2,5,2,4,6,50,100,0,100,"I have no idea what Lane Sense does, since all we were given was an image and the name. So I assume the driver is at fault.",1,1,,3,,49,3,,64,,,,Lane Sense
2024-11-12 14:19:12,2024-11-12 14:22:13,0,73.30.91.221,100,181,1,2024-11-12 14:22:14,R_3L1kxOJTXK9H7FY,,,,,39.9834,-75.8252,anonymous,EN,1,6705c7a93e98e326d3528451,2,5,2,4,6,12,92,71,90,I think the human is more liable because he should pay attention in case the machine fails.,2,1,,3,,41,3,,63,,,,Full Self-Driving
