StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,comp_5,comp_6,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_7,comp_8,norm_1_1,norm_1_2,norm_1_3,norm_1_4,norm_1_5,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
3/27/23 9:08,3/27/23 9:13,0,66.222.34.118,100,325,1,3/27/23 9:13,R_3no2jOW5QIV0gp7,,,,,39.1862,-83.9481,anonymous,EN,1,5f402eb4fbd8df145068b805,2,2,2,4,,,,,,,,,,,,,,,6,51,92,51,92,"I believe any human that turns over control of the car is responsible. I think some automatic things are good such as lane change warnings, auto stop, but full automation is bad. The person decided to give the car more responsibility than it was designed for.",3,1,,,,,,,,,5,5,5,5,5,2,,3,,62,3,,1,10,5f402eb4fbd8df145068b805,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|liab_human3|resp_human3|liab_text3,
3/27/23 9:07,3/27/23 9:13,0,100.14.159.23,100,360,1,3/27/23 9:13,R_2Xgo1Tbmlr9iNN8,,,,,40.1215,-75.3269,anonymous,EN,1,63d4393f67ae4bf53fce7c48,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,20,85,50,85,"I believe the human driver is liable because for automation level 2 vehicles, it is the drivers responsibility to monitor the driving environment, like stop signs.",1,1,5,5,5,5,5,1,,2,,22,4,,2,30,63d4393f67ae4bf53fce7c48,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_human4|resp_human4|liab_software4|liab_text4
3/27/23 9:06,3/27/23 9:13,0,199.168.76.175,100,408,1,3/27/23 9:13,R_2qxdfaz5u4hBTui,,,,,39.9564,-85.9651,anonymous,EN,1,5a4c1ecaefd8df0001d34305,2,2,2,4,3,24,56,57,55,There should be a person involved regardless ,2,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,2,1,,3,,30,1,,1,25,5a4c1ecaefd8df0001d34305,FL_35,frame1_info3|liable_human1|resp_software1|resp_human1|liable_firm1|liab_text1,,,
3/27/23 9:08,3/27/23 9:13,0,67.233.63.104,100,346,1,3/27/23 9:13,R_27yhLfKmQGwpFGc,,,,,26.5677,-81.596,anonymous,EN,1,5ebc74759921f30c68adcc7a,2,2,2,4,,,,,,,,,,,,,,,4,80,55,81,56,The human driver is partially liable for taking his eyes off road but he was probably relying on the autopilot to intervene in case of need.,3,1,,,,,,,,,5,5,5,5,5,1,,3,,53,5,,1,66,5ebc74759921f30c68adcc7a,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|resp_human3|liab_human3|liab_text3,
3/27/23 9:08,3/27/23 9:13,0,172.58.230.128,100,309,1,3/27/23 9:13,R_1ojp4XT0rTZhDDq,,,,,40.6214,-73.9705,anonymous,EN,1,63d3fbb6cd43d9cccdfe3315,2,2,2,1,,,,,,,,2,40,60,40,60,The human driver still needs to be alert enough to notice an issue. ,2,,,,,,,,,,,,,,,,,5,5,4,4,4,1,,3,,35,3,,1,15,63d3fbb6cd43d9cccdfe3315,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2,,
3/27/23 9:07,3/27/23 9:13,0,73.184.0.222,100,389,1,3/27/23 9:13,R_3HLd7SloFIDd3Ge,,,,,34.2319,-84.1627,anonymous,EN,1,63122e37da896974502ddacf,2,2,2,4,4,80,70,78,63,"I think that, if you are going to market with a true Autopilot device, the human should have a reasonable expectation that it can perform basic functions (stopping at stop sign). Personally, I wouldn't feel comfortable so would be very careful but others will not be so much so, especially if advertised as self driving or auto. So, I think, overall, the company has more liability due to the claim that it is autopilot. ",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,47,3,,1,55,63122e37da896974502ddacf,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,,,
3/27/23 9:07,3/27/23 9:13,0,24.62.115.48,100,373,1,3/27/23 9:13,R_2D1g1cW7EQgvBCc,,,,,42.1722,-70.95,anonymous,EN,1,628555bb109cc99491b8f04b,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,3,56,81,71,71,They both share responsibility because the Aeon driven car should have stopped at the stop sign however the co-pilot should not have looked at the text. ,1,2,5,5,5,5,5,1,,3,,67,3,,1,15,628555bb109cc99491b8f04b,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_human4|liab_software4|liab_text4
3/27/23 9:08,3/27/23 9:13,0,47.199.243.165,100,309,1,3/27/23 9:13,R_ba8H4AVYf2n5PJ7,,,,,27.9455,-82.4598,anonymous,EN,1,628b8df25b434f5840a2b3b4,2,2,2,4,3,99,8,70,24,The car not stopping is merely the company's fault but also the human fought as well for not paying attention,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,1,,23,3,,1,32,628b8df25b434f5840a2b3b4,FL_35,frame1_info3|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,,,
3/27/23 9:10,3/27/23 9:13,0,69.137.164.191,100,217,1,3/27/23 9:13,R_2Bfdvum7sPkEUX6,,,,,27.6893,-80.3757,anonymous,EN,1,628f572a2d1304a34b9e1a37,2,1,2,4,,,,,,,,4,40,60,40,60,The driver is primarily responsible since it is his car. The company has responsibility because there's an assumption it has some control.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,74,5,,1,35,628f572a2d1304a34b9e1a37,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2,,
3/27/23 9:08,3/27/23 9:13,0,75.30.237.160,100,302,1,3/27/23 9:14,R_1mW0RSXx2EPVPC1,,,,,41.6325,-81.4034,anonymous,EN,1,63e576170eb086a90644efb4,2,2,2,4,,,,,,,,,,,,,,,5,10,10,90,10,"Obviously, Aeon should have made it extremely clear to the human that the autopilot is only ""level 2"", meaning the human needs to be paying attention to the environment at all times. Clearly the human didn't receive enough emphasis from the company, so while I don't think the autopilot is at fault (I think by definition it can't be unless it malfunctioned in some way -- which in this case it didn't), the company is certainly at fault.",2,1,,,,,,,,,5,5,5,5,5,4,NB,2,,36,5,,1,61,63e576170eb086a90644efb4,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|resp_human3|liab_human3|liab_text3,
3/27/23 9:08,3/27/23 9:14,0,71.112.128.104,100,358,1,3/27/23 9:14,R_3iwDviol0C2ZpfF,,,,,40.3469,-79.8689,anonymous,EN,1,55acf681fdf99b3d5b2ab68c,2,2,2,2,,,,,,,,2,0,100,0,100,"It is the human driver that is in the car. They weren't paying attention and since they own the car, it is their responsibility if they or the car does something wrong.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,39,3,,1,1,55acf681fdf99b3d5b2ab68c,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2,,
3/27/23 9:08,3/27/23 9:14,0,99.126.72.144,100,317,1,3/27/23 9:14,R_QbjBBIX5VfjQmjv,,,,,32.3816,-96.8322,anonymous,EN,1,5e63e24eaf3bd51660031dbe,2,2,2,4,4,100,25,100,25,"Aeon is more liable because the car didn’t do what it was supposed to. Regardless of what the driver is doing, the car should be able to recognize things such as stop signs.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,37,4,,1,50,5e63e24eaf3bd51660031dbe,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,,,
3/27/23 9:07,3/27/23 9:14,0,99.99.52.124,100,413,1,3/27/23 9:14,R_1kMPJtdvFeJlSkd,,,,,41.7088,-83.6053,anonymous,EN,1,5d7ff85ffec5620017b07c40,2,2,2,4,4,30,100,0,100,"I think the human driver is liable because he should not of been driving while distracted.  Unless the car specifically states that it does not miss stop signs, he should of been paying attention.",3,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,5,,45,3,,2,30,5d7ff85ffec5620017b07c40,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,,,
3/27/23 9:07,3/27/23 9:14,0,173.218.0.35,100,397,1,3/27/23 9:14,R_22wXgHN8vLmMA0p,,,,,35.2878,-93.1296,anonymous,EN,1,6310d1ed7f4d3049ba540f3c,2,2,2,4,6,50,50,10,90,"Without having more information about the claims made by the company regarding what Aeon is supposed to do compared to what the human driver is supposed to do, I can't say for sure. If the human had been warned that Aeon could glitch at any moment and that they should still remain aware of their surroundings and able to respond accordingly in the event of a malfunction, then the human driver is entirely at fault. ",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,39,3,,1,15,6310d1ed7f4d3049ba540f3c,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,,,
3/27/23 9:07,3/27/23 9:14,0,192.206.56.1,100,371,1,3/27/23 9:14,R_2OJgZw0A1iToG3t,,,,,37.7076,-97.3637,anonymous,EN,1,5dea9fb3cb53ca1cda9f6116,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,4,51,67,51,73,"The driver should be aware of the level of automation for the car.  They should keep their eyes on the road at all times.  Even if the automation is at level 6, it is best to always be ready to take over the car should the system not function as it should.",1,1,3,5,5,5,5,2,,3,,40,4,,1,13,5dea9fb3cb53ca1cda9f6116,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|resp_human4|liab_human4|resp_software4|liab_text4
3/27/23 9:06,3/27/23 9:14,0,174.101.36.103,100,442,1,3/27/23 9:14,R_2upqzbECfDDt060,,,,,39.4522,-83.841,anonymous,EN,1,5d951ede9b6f880018f63b6e,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,The human driver is more liable because the level of automaton is not designed to assist the driver in regards to stopping the vehicle. ,2,1,5,5,5,5,5,1,,3,,33,1,,1,70,5d951ede9b6f880018f63b6e,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|liab_software4|resp_human4|resp_software4|liab_text4
3/27/23 9:10,3/27/23 9:14,0,165.225.8.180,100,208,1,3/27/23 9:14,R_6AsAUVaJrrWsRgJ,,,,,39.0828,-77.1674,anonymous,EN,1,63868eb7abcf3f247da6f52b,2,2,2,4,,,,,,,,4,82,82,39,82,"Ultimately, the human is liable for any damages caused by his vehicle. Looking at texts, no matter who is in charge of driving is dangerous as the accident proves.",1,,,,,,,,,,,,,,,,,4,5,5,5,5,2,,3,,54,7,,1,37,63868eb7abcf3f247da6f52b,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2,,
3/27/23 9:12,3/27/23 9:14,0,173.91.216.80,100,122,1,3/27/23 9:14,R_2dmuTLutdUJO1r4,,,,,41.161,-80.6855,anonymous,EN,1,63cff43985317bac287a325f,2,2,2,4,4,10,97,2,97,"The driver is obviously responsible, and Aeon should not be held liable. ",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,3,,44,5,,1,82,63cff43985317bac287a325f,FL_35,frame1_info3|liable_human1|resp_human1|resp_software1|liable_firm1|liab_text1,,,
3/27/23 9:08,3/27/23 9:14,0,96.234.154.197,100,324,1,3/27/23 9:14,R_r8d6iyLQW6x9qU1,,,,,39.1658,-76.6382,anonymous,EN,1,629288376055ad7fb05bbf77,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,76,76,75,76,They are equally at fault as both were in the vehicle and in control of the vehicle. ,1,1,4,5,5,5,5,1,,3,,47,4,,1,76,629288376055ad7fb05bbf77,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|resp_human4|liab_human4|resp_software4|liab_text4
3/27/23 9:08,3/27/23 9:14,0,65.36.14.107,100,345,1,3/27/23 9:14,R_1otG6RvMHogNt6w,,,,,33.0951,-96.8805,anonymous,EN,1,64135b2efa1c09f8a0b91bd4,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,4,95,0,95,I think the human driver is responsible because the co-pilot system level is only responsible for accelerating and decelerating. It doesn't even have the ability to monitor the environment to see things like stop signs. ,1,1,5,5,5,5,5,2,,3,,35,5,,1,36,64135b2efa1c09f8a0b91bd4,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|resp_software4|liab_software4|liab_text4
3/27/23 9:08,3/27/23 9:14,0,166.198.28.30,100,361,1,3/27/23 9:14,R_2OVf6lZkvQvt6BQ,,,,,35.4312,-97.4934,anonymous,EN,1,56ac1289f209e0000cdabbe6,2,2,2,4,4,75,25,75,25,"The company is held to a higher degree of responsibility, in my opinion, because the vehicle is being sold as an autopilot and the driver should be able to take his eyes off of the road for a moment or longer.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,52,3,,1,66,56ac1289f209e0000cdabbe6,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
3/27/23 9:08,3/27/23 9:14,0,98.40.14.152,100,375,1,3/27/23 9:14,R_3sayYRXS4fpmhmb,,,,,36.7736,-81.6655,anonymous,EN,1,5e635aa4403a3e0de121c8c7,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,The human is responsible for not monitoring the driving environment as they are the only one doing that,1,1,4,5,5,5,5,2,,3,,52,3,,1,9,5e635aa4403a3e0de121c8c7,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_software4|liab_human4|resp_human4|liab_text4
3/27/23 9:07,3/27/23 9:14,0,174.212.37.215,100,399,1,3/27/23 9:14,R_vqSwC04TVhPm1KV,,,,,28.6344,-81.6221,anonymous,EN,1,5de47e33eaab98049acde23a,2,2,2,4,,,,,,,,,,,,,,,6,10,90,10,90,The human is more liable because they are supposed to be in charge of monitoring the driving environment since it is a level 2 automation. I assume that Aeon has made this clear to their customers. ,2,1,,,,,,,,,5,5,5,5,5,2,,3,,27,4,,1,70,5de47e33eaab98049acde23a,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
3/27/23 9:08,3/27/23 9:14,0,184.19.208.103,100,377,1,3/27/23 9:14,R_25MYHMNEOqcqTbe,,,,,38.3997,-81.582,anonymous,EN,1,6283c36ad3efe29ccf3d414e,2,2,2,4,,,,,,,,4,70,41,73,29,"If you were riding in a cab and got in an accident, would you be liable or the cab driver? Feels like the same instance to me.",1,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,3,,25,4,,1,65,6283c36ad3efe29ccf3d414e,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2,,
3/27/23 9:08,3/27/23 9:14,0,72.17.88.20,100,332,1,3/27/23 9:14,R_2dphJrkD4cq6Slb,,,,,25.7689,-80.1946,anonymous,EN,1,5dd48444dd9a7447d224cc71,2,2,2,4,6,80,70,80,70,N/A,3,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,26,4,,1,70,5dd48444dd9a7447d224cc71,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
3/27/23 9:07,3/27/23 9:14,0,184.60.235.95,100,391,1,3/27/23 9:14,R_YWau8ORrxF2AZVv,,,,,37.4868,-83.2913,anonymous,EN,1,630102bacc9d426e421b6a8a,2,2,2,4,5,90,90,95,90,I think Aeon is more liable because the software did not notice the stop sign and the driver had a false sense of security from believing the AV would prevent an accident.,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,26,3,,1,30,630102bacc9d426e421b6a8a,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,,,
3/27/23 9:08,3/27/23 9:14,0,70.163.128.253,100,388,1,3/27/23 9:14,R_31AYMD4O8zACVyt,,,,,31.8547,-111.0087,anonymous,EN,1,63092403fcc6e9f47ffa04dc,2,2,2,4,,,,,,,,5,10,40,70,50,"This is the biggest challenge with AI Copilot type of configurations.  I feel strongly both ways.  If the company claims to have this product that can take over driving safely, than they are responsible.  But I don't know what the company is claiming.  I think that car insurances will definitely have a separate policy to cover an automated system. ",2,,,,,,,,,,,,,,,,,4,5,5,4,5,2,,3,,68,3,,1,80,63092403fcc6e9f47ffa04dc,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2,,
3/27/23 9:07,3/27/23 9:14,0,50.25.155.207,100,411,1,3/27/23 9:14,R_2xOS2aTu6TWZ5rg,,,,,35.0987,-77.1045,anonymous,EN,1,63d7f3f795d4674597d533a1,2,2,2,4,,,,,,,,,,,,,,,6,7,92,8,93,"The car is classified as a level 2 system, which means that the human is responsible for actively driving the car.  A level 2 system would not be designed to stop the car automatically. ",2,1,,,,,,,,,5,5,5,5,5,1,,3,,62,7,,1,81,63d7f3f795d4674597d533a1,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_human3|resp_software3|liab_human3|liab_text3,
3/27/23 9:07,3/27/23 9:14,0,24.4.124.172,100,436,1,3/27/23 9:14,R_56CeCVC7sPBCekN,,,,,37.4371,-121.8954,anonymous,EN,1,5c024be169406e00014e0b8e,2,2,2,4,,,,,,,,,,,,,,,5,60,65,20,65,"The car does not have environment-monitoring features, so it was mostly the human's responsibility to be paying attention to the road.",2,1,,,,,,,,,5,5,5,5,5,1,,5,,28,3,,2,20,5c024be169406e00014e0b8e,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|resp_software3|resp_human3|liab_soft3|liab_text3,
3/27/23 9:08,3/27/23 9:14,0,208.114.92.107,100,370,1,3/27/23 9:14,R_3q7i4ijq2bOTnft,,,,,34.6196,-98.4543,anonymous,EN,1,608aede3203836ab453453a0,2,2,2,4,,,,,,,,4,71,30,50,51,"If Aeon was monitoring the road and its signs, it should be liable for the accident. The person bears a modicum of responsibility because it's his property and should be monitored.",2,,,,,,,,,,,,,,,,,5,5,5,4,4,2,,3,,44,3,,1,61,608aede3203836ab453453a0,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2,,
3/27/23 9:07,3/27/23 9:14,0,173.73.208.106,100,410,1,3/27/23 9:14,R_3dEddX0EWLbECaz,,,,,39.1361,-77.2824,anonymous,EN,1,5baff18baf6e8c000116be28,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,The human driver should have known that the Copilot was not able to read the stop sign. The copilot is a level 2 so it can't monitor the driving environment. The human driver is at fault.,1,1,5,5,5,5,5,2,,3,,48,4,,1,10,5baff18baf6e8c000116be28,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_software4|liab_human4|liab_text4
3/27/23 9:09,3/27/23 9:14,0,173.29.202.48,100,334,1,3/27/23 9:14,R_3ekomkG05OHNpCJ,,,,,41.4943,-90.5001,anonymous,EN,1,5fed6c9c0d786daf31f29f3d,2,2,2,4,,,,,,,,,,,,,,,5,86,100,86,100,"The human driver is the main one who’s reliable for the accident. Looking at the phone while driving (no matter what type of vehicle he used) is a crime to me. The autopilot is also part of the issue as it’s not detecting the stop sign either, but i think when purchasing vehicle, driver should be well informed of that",2,1,,,,,,,,,4,5,5,5,5,2,,2,,35,4,,1,10,5fed6c9c0d786daf31f29f3d,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|liab_soft3|resp_software3|resp_human3|liab_text3,
3/27/23 9:07,3/27/23 9:14,0,72.86.134.29,100,469,1,3/27/23 9:14,R_3hhx57KJy5qACBZ,,,,,40.5266,-75.4994,anonymous,EN,1,5c506a7b8ac59200014d05da,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,2,51,51,91,91,"The human would be held liable for the accident.  The company that insures the Aeon is somewhat liable.
",2,1,5,5,5,5,5,1,,3,,61,1,,1,7,5c506a7b8ac59200014d05da,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|resp_software4|liab_human4|liab_software4|liab_text4
3/27/23 9:07,3/27/23 9:14,0,170.205.172.102,100,417,1,3/27/23 9:14,R_2s5WgBY4RTgCDuU,,,,,32.4011,-83.3202,anonymous,EN,1,636259854da454099f895513,2,2,2,4,4,70,67,56,48,"The human is more liable. If the human was to stay focused and check the phone later, maybe the accident wouldn't have occured",2,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,4,3,1,,1,,47,5,,1,71,636259854da454099f895513,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,,,
3/27/23 9:12,3/27/23 9:14,0,96.249.154.38,100,172,1,3/27/23 9:14,R_2Y9SSL34TeLz2os,,,,,40.2602,-76.8591,anonymous,EN,1,62a3be0d93b8dd1e69b4317d,2,2,2,4,5,31,97,29,96,The driver is still the one in charge even if its an AW. ,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,66,2,,1,22,62a3be0d93b8dd1e69b4317d,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,,,
3/27/23 9:07,3/27/23 9:14,0,174.131.98.19,100,419,1,3/27/23 9:15,R_RDmaHH7f6FnTSFz,,,,,34.5701,-83.3091,anonymous,EN,1,602e3638f2520292bac1d5d9,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,2,98,2,98,the human is always responsible for control of their vehicle. That may change in the future.,1,1,5,5,5,5,5,1,,3,,42,3,,1,30,602e3638f2520292bac1d5d9,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|liab_software4|resp_software4|liab_text4
3/27/23 9:08,3/27/23 9:15,0,74.133.0.206,100,410,1,3/27/23 9:15,R_11dqVZGCJ4AJfrr,,,,,39.8722,-82.0935,anonymous,EN,1,6413577eeebd4ef6af933137,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,18,92,37,95,the car is not rated to be able to control and monitor stop signs. the driver behind the wheel is ultimately responsible.,1,1,4,4,4,5,5,1,,3,,47,3,,1,69,6413577eeebd4ef6af933137,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_software4|resp_human4|liab_human4|liab_text4
3/27/23 9:08,3/27/23 9:15,0,50.224.96.214,100,374,1,3/27/23 9:15,R_TiaEh15P4nd2RlT,,,,,44.9402,-93.2188,anonymous,EN,1,6036f9b3b1842f8b659b18c7,2,2,2,4,3,66,38,68,63,i think the company is responsible because they should be more careful how they program the car for this not to happen,2,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,3,2,,3,,29,4,,1,53,6036f9b3b1842f8b659b18c7,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,,,
3/27/23 9:08,3/27/23 9:15,0,172.56.112.177,100,400,1,3/27/23 9:15,R_9LlVZxPwDITDW0x,,,,,41.8233,-71.441,anonymous,EN,1,5cdae588cc071e001a1cbbf0,2,2,2,4,,,,,,,,,,,,,,,6,30,70,25,75,"The human driver is more liable for the accident because they had a large majority of control of the vehicle. While Aeon’s Autopilot can assist in accelerating or decelerating, the human still has control over that aspect and others such as steering and monitoring the driving environment.",3,1,,,,,,,,,5,5,5,5,5,1,,3,,27,4,,1,5,5cdae588cc071e001a1cbbf0,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|liab_human3|resp_software3|resp_human3|liab_text3,
3/27/23 9:08,3/27/23 9:15,0,68.195.147.213,100,410,1,3/27/23 9:15,R_3D2z4qzrpGI7krA,,,,,40.8438,-73.8813,anonymous,EN,1,606713e36935dc3c2af54841,2,2,2,4,,,,,,,,,,,,,,,4,0,100,0,100,"Since the autopilot is classified as level 2, it is up to the driver to monitor the driving environment and applying brakes for a stop sign or obstruction ahead. ",2,1,,,,,,,,,5,5,5,4,4,1,,3,,29,4,,1,64,606713e36935dc3c2af54841,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|liab_human3|resp_software3|resp_human3|liab_text3,
3/27/23 9:07,3/27/23 9:15,0,98.32.150.246,100,439,1,3/27/23 9:15,R_413F4Uvw7YmxPl7,,,,,41.8183,-87.6095,anonymous,EN,1,5fc3442312bc5917b8341963,2,2,2,4,6,100,72,94,91,"I think Aeon is more responsible for the accident because the car is supposed to be autopilot. The human still should have been paying attention, though.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,1,,24,1,,2,22,5fc3442312bc5917b8341963,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
3/27/23 9:08,3/27/23 9:15,0,174.96.103.18,100,402,1,3/27/23 9:15,R_3RdxZJIEb2QLfUr,,,,,40.4836,-81.4387,anonymous,EN,1,5bbd033261968f0001f02bac,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,50,100,0,100,The human should be in control of everything in this model. It looks like the machine capabilities are just a support. ,1,1,5,5,5,5,5,2,,3,,39,5,,1,30,5bbd033261968f0001f02bac,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|liab_software4|resp_human4|liab_text4
3/27/23 9:12,3/27/23 9:15,0,97.104.158.65,100,184,1,3/27/23 9:15,R_3O7aiKZlBVDwlGH,,,,,29.5554,-81.2207,anonymous,EN,1,5ee85ec585a33015e839df78,2,2,1,2,4,67,63,66,10,Both play a part. Human should be aware,3,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,2,,3,,32,4,,1,48,5ee85ec585a33015e839df78,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
3/27/23 9:07,3/27/23 9:15,0,68.203.205.101,100,459,1,3/27/23 9:15,R_1LkbzjF2IOAtysX,,,,,29.4227,-98.4927,anonymous,EN,1,5b72d1b972a6fc0001b2abc2,2,2,2,2,,,,,,,,5,50,100,50,100,Ultimately the human is responsible for the car,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,28,4,,1,50,5b72d1b972a6fc0001b2abc2,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2,,
