"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label"
"2024-11-12 13:34:48","2024-11-12 13:40:26","0","Anonymized","100","337","1","2024-11-12 13:40:27","R_370QLmtIrBcKTbN","","","","","Anonymized","Anonymized","anonymous","EN","1","66d9b6042ad7fd7890e06ae5","2","5","2","4","5","0","100","0","100","I don't believe that currently there is any liability for the automatic driving companies. The human is ultimately the one that is responsible for the vehicle. I'm also not sure that, with the name Lane Sense, it has anything to do with stop signs.","1","2","","3","","47","4","","80","","","","Lane Sense"
"2024-11-12 13:34:25","2024-11-12 13:40:51","0","Anonymized","100","386","1","2024-11-12 13:40:52","R_3rCYp4WWGGL6djn","","","","","Anonymized","Anonymized","anonymous","EN","1","640e4ddaf9f67c6c8ea4936b","2","5","2","4","4","100","0","100","0","It was a full self driving service so the machine caused the accident by not doing what it was programmed to.","1","2","","3","","67","1","","72","","","","Full Self-Driving"
"2024-11-12 13:31:26","2024-11-12 13:40:54","0","Anonymized","100","568","1","2024-11-12 13:40:55","R_7Vf06qyG2ODvbhB","","","","","Anonymized","Anonymized","anonymous","EN","1","636590165e6fcc3e84ee2b6d","2","5","2","4","4","2","96","10","100","The human in the car is to be blamed because its a machine and anything can happen at anytime the fact that you are in the car gives you a level of self worth so you can completely trust the full self drive option","1","1","","3","","48","4","","75","","","","Full Self-Driving"
"2024-11-12 13:30:41","2024-11-12 13:41:35","0","Anonymized","100","654","1","2024-11-12 13:41:36","R_32vHyk8OZcwNn8d","","","","","Anonymized","Anonymized","anonymous","EN","1","5e2f4ab6fb987e078bf5f68e","2","5","2","4","4","40","85","60","95","Aeon seems to be more responsible for staying between road lines, but it could also have steering ability, which would have been crucial to avoid the accident. On the other hand, the majority of the blame lies with the human because had they not been distracted by their phone, they would have seen the stop sign and avoided the accident.","1","2","","3","","51","1","","72","","","","Lane Sense"
"2024-11-12 13:33:29","2024-11-12 13:42:13","0","Anonymized","100","523","1","2024-11-12 13:42:13","R_1nD9REvU2b0hH5n","","","","","Anonymized","Anonymized","anonymous","EN","1","65419321636d71344c9f51a8","2","5","2","4","6","100","0","100","0","Human driver had no conrol of the car at level 6 and was not responsible.","1","2","","3","","76","5","","35","","","","Full Self-Driving"
"2024-11-12 13:34:50","2024-11-12 13:42:14","0","Anonymized","100","444","1","2024-11-12 13:42:14","R_5rhXD5TsoHByXKu","","","","","Anonymized","Anonymized","anonymous","EN","1","5ec1c41a1f98090e8c119332","2","5","2","4","4","70","100","81","95","The human is more liable for it since it is his/her duty to not be focused on anything else other than the road.","1","1","","3","","36","1","","50","","","","Lane Sense"
"2024-11-12 13:35:04","2024-11-12 13:42:50","0","Anonymized","100","465","1","2024-11-12 13:42:50","R_5AIsEV26NmbEpWN","","","","","Anonymized","Anonymized","anonymous","EN","1","6675fdb5937edaed885b5a44","2","5","2","4","6","50","50","50","50","I think it is 50/50 as far as responsibility. I think that Aeon is half responsible since they claim the car should be fully automated. On the other hand, even if you own a car that claims this, I still feel it is the responsibility of the owner to make sure the vehicle is doing what it claims it will do in regards to traffic and safety.","2","2","","3","","59","2","","60","","","","Full Self-Driving"
"2024-11-12 13:22:55","2024-11-12 13:43:40","0","Anonymized","100","1245","1","2024-11-12 13:43:40","R_6TAeaqAe6IFk8z7","","","","","Anonymized","Anonymized","anonymous","EN","1","65c9b58f453a4edb808a02ee","2","5","2","4","6","0","1","4","97","Aeon is only a tool ","1","1","","3","","47","3","","87","","","","Lane Sense"
"2024-11-12 13:34:55","2024-11-12 13:44:05","0","Anonymized","100","550","1","2024-11-12 13:44:06","R_3dibr2Td83qGf3s","","","","","Anonymized","Anonymized","anonymous","EN","1","5f7be1818da8861e3c3fcae8","2","5","2","4","4","25","90","30","80","I believe that the human driver is more liable for the accident because he (the man in this incident), to me, had a responsibility of observing and keeping tabs on his car's Lane Sense system. The Lane Sense system is not fully automated and still requires awareness, and the man chose to forefeit this awareness by looking down at his phone. To me, that'd be like using cruise control and blaming others if his car ran off the road because he didn't bother steering.","1","2","","5","","30","3","","60","","","","Lane Sense"
"2024-11-12 13:37:30","2024-11-12 13:44:07","0","Anonymized","100","396","1","2024-11-12 13:44:07","R_3M1e07xt1CbC3kJ","","","","","Anonymized","Anonymized","anonymous","EN","1","60ff2c3d915d23318b73ae8d","2","5","2","4","6","100","0","95","0","You sold the car as fully self driving. Either you were lying, or the car is self driving and somehow failed. This is why self driving cars are a problem. (One of the many reasons they are a problem.","1","2","","3","","52","3","","29","","","","Full Self-Driving"
"2024-11-12 13:14:00","2024-11-12 13:44:15","0","Anonymized","100","1815","1","2024-11-12 13:44:16","R_3Ua1ltIVCYFXtOJ","","","","","Anonymized","Anonymized","anonymous","EN","1","5ef283718092040ec9e39ca2","2","5","2","4","6","70","90","100","100","I believe both are liable.   Since I am not aware of any terms/conditions or instructions regarding the system that were provided to the human driver with the vehicle that would absolve the company of liability or things they were restricted from doing while the car was being self driven, then I cannot say with confidence who would be more liable.   They both hold at least some liability, and my initial thoughts would be the human would be most responsible, because he should still be alert at all times as any technology can not perform correctly at any time, but that would not relieve the company of all liability.  ","1","2","","3","","61","4","","55","","","","Full Self-Driving"
"2024-11-12 13:33:56","2024-11-12 13:46:11","0","Anonymized","100","734","1","2024-11-12 13:46:11","R_1wEtPGlsOe84ahI","","","","","Anonymized","Anonymized","anonymous","EN","1","5a973b8235237b0001127686","2","5","2","4","6","62","55","65","60","I think they are all responsible. The human should have been paying attention, but the Aeon full self driving service should have been programmed well enough to notice the stop sign in the first place, if it can make mistakes like this then it shouldn't be deemed safe enough for use.","1","2","","3","","44","1","","35","","","","Full Self-Driving"
"2024-11-12 13:30:48","2024-11-12 13:46:36","0","Anonymized","100","948","1","2024-11-12 13:46:37","R_5qaDVTQyXvVPqvi","","","","","Anonymized","Anonymized","anonymous","EN","1","607dc095678516f84e3fdae6","2","5","2","4","2","1","100","10","100","The human driver got distracted for a brief moment, and because of this, he ran through a stop sign. This is not the car's fault, it is the fault of the person driving the car. ","1","2","","2","","26","4","","75","","","","Lane Sense"
"2024-11-12 13:32:26","2024-11-12 13:47:14","0","Anonymized","100","887","1","2024-11-12 13:47:15","R_3GH5AEe43Cvx3lS","","","","","Anonymized","Anonymized","anonymous","EN","1","5e0f51826f6d3e66045b8feb","2","5","2","4","3","54","44","64","63","I feel like the human driver would be more at fault as their is always error for the most part in human. ","2","2","","4","","46","5","","85","","","","Lane Sense"
"2024-11-12 13:34:22","2024-11-12 13:47:15","0","Anonymized","100","773","1","2024-11-12 13:47:15","R_6aryL0BYYUL7BxU","","","","","Anonymized","Anonymized","anonymous","EN","1","661ae617af53e0326088784a","2","5","2","4","4","30","100","10","100","I think that the human is more liable than the company because the company is not responsible for seeing stop signs, its only responsible for letting the human know if they are swrilling off the road or veering into another lane.","1","2","","1","","53","2","","30","","","","Lane Sense"
"2024-11-12 13:32:26","2024-11-12 13:47:46","0","Anonymized","100","920","1","2024-11-12 13:47:47","R_1LDwXWVf1hDkOdP","","","","","Anonymized","Anonymized","anonymous","EN","1","670038c7d335ca6b443adbb8","2","5","2","4","6","100","0","100","0","It is a fully machine operated car so they are responsible","1","2","","3","","59","3","","50","","","","Full Self-Driving"
"2024-11-12 13:28:11","2024-11-12 13:50:12","0","Anonymized","100","1320","1","2024-11-12 13:50:13","R_32SfEJ4GnqX6OgA","","","","","Anonymized","Anonymized","anonymous","EN","1","66c5433b1c4230c095c6236c","2","5","2","4","4","76","87","80","83","I think the both of them should be held liable for the accident because first the driver should been paying attention to the road and secondly the company should be held liable because it was their system that he was relying on.","1","2","","1","","49","3","","52","","","","Lane Sense"
"2024-11-12 13:31:27","2024-11-12 13:52:56","0","Anonymized","100","1288","1","2024-11-12 13:52:56","R_3rO4doFHt3CxnBc","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4738bfa043201203a27b4b","2","5","2","4","6","90","85","75","100","I think overall the human is more liable because they are the one in the vehicle and responsible for their own car.  However, I would like to know exactly what promises and claims the company, Aeon, has made.","1","2","","3","","39","4","","50","","","","Full Self-Driving"
"2024-11-12 14:02:18","2024-11-12 14:05:37","0","Anonymized","100","199","1","2024-11-12 14:05:38","R_6lVjhoxqWJbXIFX","","","","","Anonymized","Anonymized","anonymous","EN","1","66d06fd15b37d17345069c4c","2","5","2","4","6","100","10","100","10","the company is 100% responsible as they are promising the car is 100% fully automated.  The driver shouldnt have to pay attention at all based on their promise of ""full automation""","1","1","","3","","44","5","","75","","","","Full Self-Driving"
"2024-11-12 14:19:00","2024-11-12 14:20:58","0","Anonymized","100","118","1","2024-11-12 14:20:59","R_3qqWZ7cwbWeCC7n","","","","","Anonymized","Anonymized","anonymous","EN","1","669aab18b7f156b93c657214","2","5","2","4","4","43","62","63","65","I think everything is as it should be. ","2","2","","3","","33","1","","61","","","","Lane Sense"
"2024-11-12 14:18:33","2024-11-12 14:21:06","0","Anonymized","100","153","1","2024-11-12 14:21:07","R_5dB5xasrRySS6Zx","","","","","Anonymized","Anonymized","anonymous","EN","1","5e09461913064422d0004ecf","2","5","2","4","6","100","0","100","0","It is Aeon's technology and their vehicle (together it is their PRODUCT) and they must stand behind that just as they stand behind revenue.","1","4","Gender diverse","3","","33","5","","93","","","","Full Self-Driving"
"2024-11-12 14:18:20","2024-11-12 14:21:08","0","Anonymized","100","168","1","2024-11-12 14:21:09","R_1BbtfafHZoVbKh6","","","","","Anonymized","Anonymized","anonymous","EN","1","62bd2a704c56e669cce7ce56","2","5","2","4","4","60","40","60","40","The human driver has no way to influence how the car operates in that sort of way.","1","1","","3","","34","1","","65","","","","Lane Sense"
"2024-11-12 14:18:27","2024-11-12 14:21:09","0","Anonymized","100","162","1","2024-11-12 14:21:10","R_3IYxv7TGINcJp86","","","","","Anonymized","Anonymized","anonymous","EN","1","66f1b4e2d875c6785ca1d50a","2","5","2","4","6","88","15","91","28","The company for sure but honestly both are liable because its stupid to even have this in the first place","1","2","","3","","21","3","","43","","","","Full Self-Driving"
"2024-11-12 14:18:27","2024-11-12 14:21:14","0","Anonymized","100","166","1","2024-11-12 14:21:15","R_6PesyJAFXmS2yGd","","","","","Anonymized","Anonymized","anonymous","EN","1","62f6e81d42e7c4dea045f2fc","2","5","2","4","2","100","60","100","100","The company is more liable because the driver turned it on and had the right to assume it would work.","1","2","","5","","32","1","","60","","","","Lane Sense"
"2024-11-12 14:20:39","2024-11-12 14:21:20","0","Anonymized","100","40","1","2024-11-12 14:21:20","R_56zm2UukQnLLjUt","","","","","Anonymized","Anonymized","anonymous","EN","1","65171f17f992abf0f2f0afd4","3","5","","","","","","","","","","","","","","","","","","","","","Full Self-Driving"
"2024-11-12 14:19:05","2024-11-12 14:21:21","0","Anonymized","100","136","1","2024-11-12 14:21:22","R_7P5LVcLuWfkV543","","","","","Anonymized","Anonymized","anonymous","EN","1","66f02a60ebf6440fa12ea2f3","2","5","2","4","4","0","100","0","100","Lane Sense does not sound like stop sign sense at all","1","2","","3","","47","3","","70","","","","Lane Sense"
"2024-11-12 14:18:50","2024-11-12 14:21:23","0","Anonymized","100","152","1","2024-11-12 14:21:23","R_6ReYrryCFg3bluA","","","","","Anonymized","Anonymized","anonymous","EN","1","66463e3ccc2fcde4d3fabf53","2","5","2","4","6","100","100","100","100","If they advertise as a full auto driving system they are liable. Human is also at fault because they were behind the wheel","1","1","","3","","34","4","","58","","","","Full Self-Driving"
"2024-11-12 14:18:38","2024-11-12 14:21:28","0","Anonymized","100","169","1","2024-11-12 14:21:28","R_1jK9KeJhhlgyaCB","","","","","Anonymized","Anonymized","anonymous","EN","1","55d0945934e9060005e57258","2","5","2","4","6","84","15","81","23","If it's supposed to be fully automated, I can't see how the human is responsible","1","2","","3","","47","4","","71","","","","Full Self-Driving"
